original,text,category,doi,similarity
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Patients with EDS reported that they experience pain continuously, describing it as occurring every day and at all times.",same,10.2196/39172,0.8714369962279938
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Those with EDS indicated that their pain is unrelenting, noting it happens daily and persists throughout the entire day.",same,10.2196/39172,0.8306997575914296
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"EDS patients conveyed that they are in pain at all times, explaining the frequency as constant and daily.",same,10.2196/39172,0.8615067012654846
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Individuals with EDS stated that their pain is ever-present, characterizing it as happening every day and all day long.",same,10.2196/39172,0.848693198590294
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Patients living with EDS described their pain as constant, present every day and throughout every moment.",same,10.2196/39172,0.8532991540507155
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Individuals with EDS reported experiencing pain on a continual basis, describing it as something that occurs daily without respite.",close,10.2196/39172,0.8328147307091291
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"People living with EDS indicated that pain is a constant presence in their lives, occurring every day and persisting throughout the day.",close,10.2196/39172,0.8414401199443169
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Participants with EDS noted that discomfort is unending, emphasising that they feel it all day, every day.",close,10.2196/39172,0.7762008030960217
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Those affected by EDS shared that they endure pain without interruption, with its occurrence spanning every single day.",close,10.2196/39172,0.8095900130405969
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Respondents with EDS said their pain has no break, happening each day and persisting at all times.",close,10.2196/39172,0.8010256691769168
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Some individuals with EDS emphasized that while pain was a recurring issue, its intensity varied throughout the day, making certain activities more challenging.",diverging,10.2196/39172,0.7488351978996539
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Participants described their discomfort as episodic, with flare-ups triggered by physical exertion or environmental factors rather than constant suffering.",diverging,10.2196/39172,0.6476663127212066
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"For many living with EDS, pain management was closely tied to balancing daily tasks and rest, as pushing too hard often led to prolonged recovery periods.",diverging,10.2196/39172,0.7142603405920449
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Pain was reported by some EDS patients as a secondary concern compared to mobility limitations, though it still significantly affected quality of life.",diverging,10.2196/39172,0.7113681667113314
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"A number of participants explained that the chronic nature of EDS symptoms, including pain, often overlapped with other issues such as fatigue and joint instability.",diverging,10.2196/39172,0.7368815025242028
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,Clinicians reported that scheduling follow-up appointments was challenging due to limited availability of specialists in connective tissue disorders.,distant,10.2196/39172,0.5916979335117365
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,Survey respondents indicated that insurance coverage often determined whether they could pursue recommended treatments for rare conditions.,distant,10.2196/39172,0.5688107797538369
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"In many cases, physiotherapists cited the need for tailored exercise programs to address joint instability in patients with chronic musculoskeletal issues.",distant,10.2196/39172,0.5906174855281688
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Healthcare systems struggled to integrate genetic counseling services into routine care, particularly for less common hereditary syndromes.",distant,10.2196/39172,0.5579072692454596
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,Several hospitals implemented new triage protocols aimed at identifying early signs of complex autoimmune conditions during initial consultations.,distant,10.2196/39172,0.5596510656497423
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"Quantum entanglement allows particles to share states instantaneously, defying classical notions of locality.",unrelated,10.2196/39172,0.5294169119190328
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"The Renaissance period saw a resurgence of interest in classical philosophy, art, and scientific inquiry across Europe.",unrelated,10.2196/39172,0.5142257660800998
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"In chess, controlling the center of the board is a fundamental strategy that influences both attack and defense.",unrelated,10.2196/39172,0.509661807041927
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,"The migration patterns of monarch butterflies span thousands of miles, guided by environmental cues and genetic programming.",unrelated,10.2196/39172,0.5164209830548443
Patients with EDS are constantly in pain. They expressed their pain frequency as every day and all the time.,The design of suspension bridges relies on cable tension to distribute weight efficiently across long spans.,unrelated,10.2196/39172,0.5165136183536312
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Participants reported experiencing challenges in obtaining accurate and prompt diagnoses from their healthcare providers.,same,10.2196/39172,0.857438619015277
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Participants described facing obstacles when trying to receive timely and precise diagnoses from their health care practitioners.,same,10.2196/39172,0.8407316633166807
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Participants explained that they struggled to get both prompt and accurate diagnoses from their medical providers.,same,10.2196/39172,0.845116267031041
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Participants indicated difficulties in securing swift and correct diagnoses from their healthcare professionals.,same,10.2196/39172,0.8443887013244222
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Participants conveyed their struggles with receiving accurate and timely diagnoses from their health care providers.,same,10.2196/39172,0.871002592170947
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Many participants spoke about the challenge of getting their doctors to provide accurate diagnoses without unnecessary delays.,close,10.2196/39172,0.8107085551366563
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Respondents often mentioned frustration with how long it took to obtain a clear and correct diagnosis from medical professionals.,close,10.2196/39172,0.7832071150090701
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,"People described experiencing obstacles when trying to secure prompt, correct diagnostic information from their clinicians.",close,10.2196/39172,0.778480520676775
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Interviewees highlighted issues around the slow process and occasional inaccuracies in diagnoses given by their healthcare teams.,close,10.2196/39172,0.7844787121499832
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Those surveyed noted problems in achieving a swift and reliable diagnostic outcome from their healthcare providers.,close,10.2196/39172,0.7785962871513412
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,"Many noted frustration with the lack of effective communication during medical consultations, which often left them uncertain about their condition.",diverging,10.2196/39172,0.714969950001567
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,"Some participants expressed that healthcare visits rarely addressed their broader concerns, focusing mainly on symptom management instead of identifying root causes.",diverging,10.2196/39172,0.6967586217190314
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,"A number of individuals reported difficulty in accessing specialists, which delayed their ability to receive any kind of targeted treatment.",diverging,10.2196/39172,0.7357282927964826
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,"Participants observed that diagnostic processes were influenced by administrative delays and insurance requirements, impacting their treatment timelines.",diverging,10.2196/39172,0.734981992869387
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Several mentioned that providers tended to rely on trial-and-error treatment approaches rather than thorough investigative testing.,diverging,10.2196/39172,0.6955434722718792
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,"Community clinics often faced shortages of trained staff, leading to long waiting times for routine appointments.",distant,10.2196/39172,0.6288304005135328
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Some patients reported challenges accessing affordable medications due to changes in insurance coverage policies.,distant,10.2196/39172,0.6441395494721212
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Public health campaigns struggled to reach rural populations with information about preventive care measures.,distant,10.2196/39172,0.6245823227208158
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Healthcare administrators noted difficulties in implementing digital record systems across multiple facilities.,distant,10.2196/39172,0.6454144599688663
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Many regions lacked sufficient infrastructure to support mobile health units in underserved areas.,distant,10.2196/39172,0.6211035538879345
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,The ancient practice of origami involves folding paper into intricate shapes without using scissors or glue.,unrelated,10.2196/39172,0.5042414020157022
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,"In quantum mechanics, particles can exhibit wave-like properties, leading to phenomena such as interference and diffraction.",unrelated,10.2196/39172,0.5215660211791738
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Renaissance painters often employed perspective techniques to create the illusion of depth on a flat canvas.,unrelated,10.2196/39172,0.5192588741009458
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,"The migration patterns of monarch butterflies span thousands of miles, crossing multiple national borders each year.",unrelated,10.2196/39172,0.5161906833908965
Participants shared their difficulties in receiving timely and precise diagnosis from their health care providers.,Financial markets reacted sharply to the central bank's unexpected decision to adjust interest rates.,unrelated,10.2196/39172,0.5233894879777307
One of the main complaints from participants was the lack of support from their health care providers.,Participants frequently cited inadequate support from their health care providers as a primary concern.,same,10.2196/39172,0.8443298636244423
One of the main complaints from participants was the lack of support from their health care providers.,A major grievance expressed by participants was that their health care providers offered little support.,same,10.2196/39172,0.8436629360557412
One of the main complaints from participants was the lack of support from their health care providers.,One of the primary criticisms voiced by participants was insufficient backing from their health care providers.,same,10.2196/39172,0.8477606154611259
One of the main complaints from participants was the lack of support from their health care providers.,Many participants reported that one of their main issues was the absence of adequate support from health care providers.,same,10.2196/39172,0.8550135430670615
One of the main complaints from participants was the lack of support from their health care providers.,The lack of assistance from health care providers was frequently mentioned as a top complaint by participants.,same,10.2196/39172,0.8202786077690835
One of the main complaints from participants was the lack of support from their health care providers.,Participants often expressed frustration over receiving inadequate assistance from medical professionals.,close,10.2196/39172,0.7687441870497732
One of the main complaints from participants was the lack of support from their health care providers.,A common grievance among respondents was that their doctors did not offer enough help or guidance.,close,10.2196/39172,0.7449917411137028
One of the main complaints from participants was the lack of support from their health care providers.,Many participants highlighted insufficient backing from their healthcare practitioners as a recurring issue.,close,10.2196/39172,0.795622342498876
One of the main complaints from participants was the lack of support from their health care providers.,One frequent concern raised was the limited support they felt they got from clinicians.,close,10.2196/39172,0.7660447895677318
One of the main complaints from participants was the lack of support from their health care providers.,Several individuals described experiencing a shortage of aid from the health services they relied on.,close,10.2196/39172,0.7014750775858831
One of the main complaints from participants was the lack of support from their health care providers.,Several participants emphasised that their primary concern was about the difficulty in accessing specialised services tailored to their needs.,diverging,10.2196/39172,0.7066022899859012
One of the main complaints from participants was the lack of support from their health care providers.,Many individuals reported frustration primarily with how their treatment plans failed to address their personal circumstances.,diverging,10.2196/39172,0.7111271204799864
One of the main complaints from participants was the lack of support from their health care providers.,"Participants frequently discussed experiencing delays in receiving care, which they felt undermined their recovery process.",diverging,10.2196/39172,0.6968031059880571
One of the main complaints from participants was the lack of support from their health care providers.,"A number of respondents described struggling to navigate complex medical systems, which they believed hindered their progress.",diverging,10.2196/39172,0.6985083581615315
One of the main complaints from participants was the lack of support from their health care providers.,Some participants felt that communication breakdowns between different care providers created obstacles in managing their conditions effectively.,diverging,10.2196/39172,0.7135398691586339
One of the main complaints from participants was the lack of support from their health care providers.,Local hospitals faced challenges recruiting specialist staff due to shortages in the regional workforce.,distant,10.2196/39172,0.624773575513539
One of the main complaints from participants was the lack of support from their health care providers.,Several study participants noted that appointment scheduling systems often caused long wait times for routine checkups.,distant,10.2196/39172,0.6514448637180225
One of the main complaints from participants was the lack of support from their health care providers.,Community outreach programs were implemented to improve awareness of preventive care services among rural populations.,distant,10.2196/39172,0.6054278989057362
One of the main complaints from participants was the lack of support from their health care providers.,Institutional policies around patient record access were updated to comply with new privacy regulations.,distant,10.2196/39172,0.5865810368719213
One of the main complaints from participants was the lack of support from their health care providers.,Training modules for nurses focused on improving communication with patients from diverse cultural backgrounds.,distant,10.2196/39172,0.6054578454720346
One of the main complaints from participants was the lack of support from their health care providers.,The ancient city of Petra is renowned for its rock-cut architecture and water conduit system.,unrelated,10.2196/39172,0.500283830219305
One of the main complaints from participants was the lack of support from their health care providers.,"Quantum entanglement describes a phenomenon where particles remain connected, sharing states instantaneously over distance.",unrelated,10.2196/39172,0.5050698377530356
One of the main complaints from participants was the lack of support from their health care providers.,"In chess, controlling the center of the board is often considered a key strategic objective.",unrelated,10.2196/39172,0.5134886869230268
One of the main complaints from participants was the lack of support from their health care providers.,The process of fermentation converts sugars into alcohol and gases through the action of yeast and bacteria.,unrelated,10.2196/39172,0.502221479533507
One of the main complaints from participants was the lack of support from their health care providers.,"The Great Fire of London in 1666 destroyed much of the medieval city, leading to significant rebuilding efforts.",unrelated,10.2196/39172,0.5128615298617538
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Participants indicated they explored various sources to find information on their disease and pain relief methods, with nearly all (97%) actively using the internet.",same,10.2196/39172,0.8632233831302683
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Nearly all participants (97%) were actively searching online, and they reported consulting multiple sources for details about their condition and ways to alleviate pain.",same,10.2196/39172,0.8370947779244056
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Participants stated they looked to different sources for knowledge about their illness and pain management strategies, with 97% regularly searching the internet.",same,10.2196/39172,0.8426057017047104
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Reports from participants showed they sought out multiple channels for disease-related information and pain reduction strategies, and almost all (97%) were internet users.",same,10.2196/39172,0.8422976986072235
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"The majority of participants, about 97%, actively searched the internet, also turning to other sources for information on their condition and methods to ease pain.",same,10.2196/39172,0.8397523926670621
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Nearly all participants indicated they sought knowledge on their condition and ways to reduce discomfort, with 97% turning to online resources as their primary tool.",close,10.2196/39172,0.7887966463871292
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Most participants described looking for information on the illness and strategies to ease pain, noting that almost everyone used the internet to do so.",close,10.2196/39172,0.8076300496965148
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Searching for details about their diagnosis and pain relief methods was common among participants, and roughly 97% relied on the web for this purpose.",close,10.2196/39172,0.8143957107903366
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Participants mentioned exploring various avenues for understanding the disease and managing pain, with the overwhelming majority—about 97%—using the internet.",close,10.2196/39172,0.8285087147883974
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,A high proportion of participants (97%) reported browsing online for insights into their medical condition and techniques for alleviating discomfort.,close,10.2196/39172,0.8004319700473523
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"A significant number of participants described relying heavily on online communities for emotional coping strategies, rather than focusing solely on disease-specific information.",diverging,10.2196/39172,0.7009224373108529
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Several participants explained that their search habits extended beyond medical details, incorporating diet plans, exercise routines, and holistic treatments to address overall wellbeing.",diverging,10.2196/39172,0.7249641366664601
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,Many respondents indicated that pain management advice was often obtained indirectly through social media discussions about daily living challenges with chronic illness.,diverging,10.2196/39172,0.713868648671559
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Participants mentioned that their information-gathering activities were driven partly by curiosity about new therapies in development, not just immediate symptom relief.",diverging,10.2196/39172,0.7010848733974544
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Some individuals prioritized researching alternative lifestyle adjustments, such as sleep optimisation and stress reduction, over traditional medical interventions.",diverging,10.2196/39172,0.6601442003501933
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,Many individuals relied on healthcare professionals to guide them through managing chronic symptoms without directly seeking their own data online.,distant,10.2196/39172,0.6873620381247769
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,Community health initiatives often focused on improving awareness of preventive care rather than symptom management for existing conditions.,distant,10.2196/39172,0.612224811821866
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Some patients participated in structured rehabilitation programs designed to improve mobility and quality of life, rather than conducting their own research.",distant,10.2196/39172,0.6332589507610058
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"Public libraries hosted seminars on general wellness and nutrition, aiming to educate diverse groups on maintaining overall health.",distant,10.2196/39172,0.5973213063322763
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,Researchers examined patterns of social support in reducing emotional distress for people facing ongoing health challenges.,distant,10.2196/39172,0.6208313352336647
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,The migration patterns of monarch butterflies span thousands of miles from Canada to central Mexico each year.,unrelated,10.2196/39172,0.5250489191654446
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"In classical mechanics, the conservation of angular momentum explains why a spinning ice skater speeds up when pulling in their arms.",unrelated,10.2196/39172,0.497500314493743
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,Renaissance painters often employed linear perspective to create depth and realism in their works.,unrelated,10.2196/39172,0.52111675093425
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,The Great Fire of London in 1666 destroyed much of the city and led to significant changes in building materials and urban planning.,unrelated,10.2196/39172,0.5156306354832105
Participants reported searching different sources for disease information and pain mitigation techniques. Approximately all participants (97%) were actively searching the internet.,"The process of photosynthesis converts light energy into chemical energy, producing oxygen as a byproduct.",unrelated,10.2196/39172,0.5034668368365414
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Participants described learning nonmedical methods for managing pain from online support groups, internet research, and reading accounts from other patients.",same,10.2196/39172,0.8656875403534017
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Nonmedical pain management strategies were learned by participants through online support communities, searching the web, and reading about other patients' experiences.",same,10.2196/39172,0.8612623729830732
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Participants reported gaining knowledge of nonmedical pain relief approaches via online support forums, conducting web searches, and reviewing stories shared by other patients.",same,10.2196/39172,0.8449968259199286
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Through online support groups, browsing the internet, and reading personal accounts from other patients, participants learned about nonmedical techniques for pain management.",same,10.2196/39172,0.86095882996375
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Participants indicated they learned nonmedical pain management practices from online communities, researching on the internet, and reading narratives from fellow patients.",same,10.2196/39172,0.8363204632185383
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Participants described gaining knowledge of alternative pain relief methods by engaging with online communities, searching the web, and reviewing accounts from fellow patients.",close,10.2196/39172,0.8191022494785177
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Many reported discovering ways to manage pain without medication through digital forums, internet research, and reading about the journeys of others living with similar conditions.",close,10.2196/39172,0.7899933847694655
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Respondents noted learning various non-drug approaches to pain control from online discussion groups, browsing internet resources, and reading personal narratives shared by other sufferers.",close,10.2196/39172,0.8395702452511242
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Individuals found new strategies for coping with pain through virtual peer support, internet-based information, and stories posted by people with comparable health issues.",close,10.2196/39172,0.7609840468706548
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Attendees recalled picking up nonpharmaceutical pain management ideas from internet support networks, online investigations, and patient experience reports.",close,10.2196/39172,0.830140924792589
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Several individuals highlighted how online forums helped them find emotional coping strategies for dealing with chronic discomfort, rather than direct symptom relief methods.",diverging,10.2196/39172,0.7330818799771297
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Some participants described using internet communities to explore alternative health philosophies, focusing more on holistic well-being than specific pain control approaches.",diverging,10.2196/39172,0.7439347550213742
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","For a number of respondents, engaging with digital patient networks offered reassurance and a sense of belonging, which indirectly eased their experience of chronic illness.",diverging,10.2196/39172,0.654124224934014
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.",Participants reported that reading personal stories on the web broadened their understanding of living with pain but also introduced them to debates about lifestyle changes over medical interventions.,diverging,10.2196/39172,0.7393708450654068
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Rather than concentrating solely on pain management, many learned through online interactions about broader self-care routines such as nutrition, exercise, and mindfulness.",diverging,10.2196/39172,0.7615960226306
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.",Clinics reported difficulty in integrating complementary therapies into standard treatment protocols due to regulatory barriers.,distant,10.2196/39172,0.5979214635693041
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.",Researchers found that community exercise programs increased overall well-being for people living with chronic illnesses.,distant,10.2196/39172,0.5956632515321203
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.",Educational campaigns were launched to improve awareness about preventative health measures among rural populations.,distant,10.2196/39172,0.5732806461337445
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Telemedicine adoption surged during the pandemic, enabling patients to access routine consultations remotely.",distant,10.2196/39172,0.5961984177225614
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.",Local governments implemented new guidelines to promote workplace ergonomics and reduce strain-related injuries.,distant,10.2196/39172,0.5651045508017969
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.",The excavation revealed a series of clay tablets with inscriptions detailing ancient trade agreements between Mesopotamian city-states.,unrelated,10.2196/39172,0.528077373142034
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Researchers found that migratory patterns of Arctic terns span from the northern hemisphere to the southern hemisphere each year, covering vast distances.",unrelated,10.2196/39172,0.530047222601375
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","In the late 19th century, Impressionist painters sought to capture fleeting moments and light, breaking away from traditional academic art techniques.",unrelated,10.2196/39172,0.5337832463426019
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.",The financial report highlighted significant growth in renewable energy investments across European markets over the last fiscal quarter.,unrelated,10.2196/39172,0.51830713587419
"Participants discussed the nonmedical pain management techniques that they learned through online support groups, web searches, and reading other patients' experiences.","Linguists have documented the phonetic shifts occurring in urban dialects, noting changes in vowel pronunciation and speech rhythm.",unrelated,10.2196/39172,0.532016608883113
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Eighty percent of interviewees were engaged in online peer support communities seeking pain management strategies, recommendations for doctors and products, natural treatments, and various practical tips.",same,10.2196/39172,0.8798328022590579
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","A large majority of participants (80%) took part in online peer support groups to obtain advice on managing pain, referrals to physicians and products, natural therapies, and helpful hints.",same,10.2196/39172,0.8408703393112572
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Most respondents (80%) joined online peer support networks to explore pain relief methods, get physician and product recommendations, find natural remedies, and learn practical tips.",same,10.2196/39172,0.835408513168099
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Eighty percent of those interviewed were involved in online peer support forums to access pain management ideas, doctor and product suggestions, natural cures, and useful tips.",same,10.2196/39172,0.8582254401184523
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","The majority of interviewees (80%) participated in online peer support groups to discover pain management options, obtain referrals for physicians and products, try natural remedies, and collect helpful advice.",same,10.2196/39172,0.9090128187090614
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Around four out of five participants reported engaging with digital peer communities to seek advice on managing pain, discover recommended doctors and products, explore alternative treatments, and share practical strategies.",close,10.2196/39172,0.7939907662969238
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Nearly 80% of interviewees took part in online support forums, using them as a resource for pain relief methods, referrals to healthcare providers or suitable products, natural therapy options, and helpful hints.",close,10.2196/39172,0.8424621031175255
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Most respondents—about eight in ten—were active in virtual peer groups, looking for guidance on pain control, recommendations for physicians or supplies, insights into home remedies, and assorted useful tips.",close,10.2196/39172,0.8059530549882546
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","A majority of participants, roughly eighty percent, joined web-based peer support networks to gather pain management ideas, locate trusted medical professionals and products, learn about holistic remedies, and exchange everyday advice.",close,10.2196/39172,0.8123699167730348
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Close to four-fifths of the people interviewed were involved with internet-based peer communities to obtain pain treatment suggestions, connect with recommended doctors and products, investigate natural approaches, and collect practical tips.",close,10.2196/39172,0.8201837558857228
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.",A significant number of respondents reported that their involvement in online communities was driven more by a desire for social connection and emotional encouragement than for specific advice on treating pain.,diverging,10.2196/39172,0.7248283645307863
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Many participants engaged with digital forums mainly to exchange personal stories and experiences about living with chronic conditions, with practical tips shared only occasionally.",diverging,10.2196/39172,0.6953659158802608
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.",Interviewees often turned to virtual groups not just for health-related insights but to feel understood and reduce their sense of isolation in dealing with ongoing discomfort.,diverging,10.2196/39172,0.7202383063641741
"Most interviewees (80%) were participating in online peer support groups to find pain management solutions, physician and product referrals, natural remedies, or tips and tricks.","Some respondents stated they joined online networks for advocacy discussions about healthcare accessibility, rather than for direct information on pain relief methods.",diverging,10.2196/39172,0.7320981554884823
